Active?,Calculation4,Country,Dt Customer,Education,ID,Marital Status,Num Web Visits Month,Year Birth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Calculation1,Calculation2,Camp 1 %,Camp 2 %,Camp 3%,Camp 4 %,CAmp 5 %,color,Complain,F1,Income,Kidhome,Mnt Fish Products,Mnt Fruits,Mnt Gold Prods,Mnt Meat Products,Mnt Sweet Products,Mnt Wines,Num Catalog Purchases,Num Deals Purchases,Num Store Purchases,Num Web Purchases,Recency,Response,Teenhome
Active,okay,Australia,24-12-2012,Bachelor's Degree,8430,Together,5,1957,0,0,0,0,0,0.000187906,1,0,0,0,0,0,col,0,132,21994,0,3,0,3,6,1,9,0,1,3,0,4,0,1
Active,okay,Spain,24-12-2012,Bachelor's Degree,8619,Together,5,1957,0,0,0,0,0,0.000187906,1,0,0,0,0,0,col,0,133,21994,0,3,0,3,6,1,9,0,1,3,0,4,0,1
Active,okay,Germany,19-11-2012,PhD,8996,Married,9,1957,0,0,0,0,0,0.000479675,1,0,0,0,0,0,col,0,134,56145,2,49,42,53,192,37,230,2,12,8,7,4,0,1
Active,okay,Canada,17-09-2012,Bachelor's Degree,7233,Married,4,1972,1,0,0,0,0,0.000591287,1,0.000446429,0,0,0,0,col,0,135,69209,0,229,32,128,849,48,496,3,2,6,5,4,0,0
Active,okay,India,28-03-2014,Bachelor's Degree,6678,Together,7,1989,0,0,0,0,0,0.000272777,1,0,0,0,0,0,col,0,136,31928,1,4,4,5,24,2,33,0,2,4,3,5,0,0
Active,okay,India,24-02-2014,PhD,830,Single,3,1987,1,0,0,0,1,0.000632253,1,0.000446429,0,0,0,0.000446429,col,0,137,74004,0,42,48,48,560,176,784,6,1,4,4,5,1,0
Active,okay,India,02-09-2013,2n Cycle,6365,Married,6,1987,0,0,0,0,0,0.000259637,1,0,0,0,0,0,col,0,138,30390,0,25,12,20,12,1,10,0,1,3,2,5,0,0
Active,okay,USA,20-08-2013,Bachelor's Degree,6770,Married,6,1985,0,0,1,0,0,0.000182446,1,0,0,0.000446429,0,0,col,0,139,21355,1,0,13,31,14,5,5,1,2,2,2,5,1,0
Active,okay,Germany,23-06-2013,Bachelor's Degree,2261,Married,7,1969,0,0,0,0,0,0.000224728,1,0,0,0,0,0,col,0,140,26304,1,2,1,4,5,0,4,0,1,2,1,5,0,0
Active,okay,India,05-05-2013,2n Cycle,1031,Married,2,1989,0,0,0,0,1,0.000732263,1,0,0,0,0,0.000446429,col,0,141,85710,0,29,20,33,350,30,600,9,1,10,6,5,0,0
Active,okay,Saudi Arabia,05-04-2013,Bachelor's Degree,10089,Divorced,2,1974,1,1,0,1,1,0.000877349,1,0.000446429,0.000446429,0,0.000446429,0.000446429,col,0,142,102692,0,32,148,148,444,172,168,9,1,13,6,5,1,0
Active,okay,Spain,04-01-2013,Bachelor's Degree,9256,Single,6,1971,0,0,0,0,0,0.000498513,1,0,0,0,0,0,col,0,143,58350,0,116,26,80,206,80,493,3,4,12,8,5,0,1
Active,okay,Spain,27-12-2012,Bachelor's Degree,10641,Single,6,1978,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,144,7500,1,13,5,25,4,4,6,1,4,3,2,5,0,1
Active,okay,Saudi Arabia,10-11-2012,Master,624,Single,6,1984,0,0,1,0,0,0.000161387,1,0,0,0.000446429,0,0,col,0,145,18890,0,7,4,15,1,2,6,1,1,2,0,5,1,0
Active,okay,Canada,29-10-2012,Basic,4211,Married,7,1986,0,0,0,0,0,0.000174501,1,0,0,0,0,0,col,0,146,20425,1,3,12,17,5,16,4,0,2,3,2,5,0,0
Active,okay,Germany,29-10-2012,Basic,1407,Married,7,1986,0,0,0,0,0,0.000174501,1,0,0,0,0,0,col,0,147,20425,1,3,12,17,5,16,4,0,2,3,2,5,0,0
Active,okay,Spain,22-09-2012,PhD,10356,Divorced,7,1957,0,0,0,0,0,0.000354017,1,0,0,0,0,0,col,0,148,41437,1,0,0,1,2,0,29,0,1,3,1,5,0,1
Active,okay,Mexico,07-09-2012,Master,9323,Together,8,1949,0,0,1,0,0,0.000426423,1,0,0,0.000446429,0,0,col,0,149,49912,0,32,8,42,223,49,520,5,4,7,10,5,1,1
Active,okay,Australia,07-09-2012,Master,1146,Together,8,1949,0,0,1,0,0,0.000426423,1,0,0,0.000446429,0,0,col,0,150,49912,0,32,8,42,223,49,520,5,4,7,10,5,1,1
Active,okay,Australia,31-03-2014,Bachelor's Degree,6343,Married,2,1959,0,0,0,1,0,0.000681968,1,0,0,0,0.000446429,0,col,0,151,79823,0,114,73,43,380,73,835,9,1,7,6,6,0,1
Active,okay,Spain,21-03-2014,Bachelor's Degree,8545,Divorced,1,1954,1,1,0,1,1,0.000732033,1,0.000446429,0.000446429,0,0.000446429,0.000446429,col,0,152,85683,0,45,17,51,311,69,1296,4,1,10,2,6,1,0
Active,okay,Spain,09-02-2014,PhD,8275,Divorced,7,1965,0,0,0,0,0,0.000401758,1,0,0,0,0,0,col,0,153,47025,1,0,0,1,3,0,16,0,1,2,1,6,0,1
Active,okay,Saudi Arabia,17-11-2013,PhD,10673,Married,3,1976,0,0,0,0,0,0.000584350,1,0,0,0,0,0,col,0,154,68397,0,17,80,80,466,13,760,9,1,5,6,6,0,1
Active,okay,Spain,23-09-2013,PhD,8799,Married,7,1984,0,0,0,0,0,0.000326148,1,0,0,0,0,0,col,0,155,38175,1,2,6,3,69,3,70,1,3,4,3,6,0,0
Active,okay,Spain,18-09-2013,Master,67,Single,7,1972,0,0,0,0,0,0.000396615,1,0,0,0,0,0,col,0,156,46423,1,0,0,8,16,0,68,0,3,4,2,6,0,1
Active,okay,Spain,18-09-2013,Master,9923,Single,7,1972,0,0,0,0,0,0.000396615,1,0,0,0,0,0,col,0,157,46423,1,0,0,8,16,0,68,0,3,4,2,6,0,1
Active,okay,Saudi Arabia,27-06-2013,Master,2814,Together,7,1976,0,0,0,0,0,0.000261089,1,0,0,0,0,0,col,0,158,30560,1,4,1,7,5,5,9,0,1,3,1,6,0,0
Active,okay,Canada,27-06-2013,Master,2711,Together,7,1976,0,0,0,0,0,0.000261089,1,0,0,0,0,0,col,0,159,30560,1,4,1,7,5,5,9,0,1,3,1,6,0,0
Active,okay,Spain,28-03-2013,Bachelor's Degree,4320,Single,3,1979,0,0,0,0,0,0.000513909,1,0,0,0,0,0,col,0,160,60152,0,86,83,91,300,58,325,4,1,12,6,6,0,1
Active,okay,Saudi Arabia,12-03-2013,Bachelor's Degree,10451,Together,6,1965,0,0,0,0,0,0.000253503,1,0,0,0,0,0,col,0,161,29672,1,0,1,8,3,4,9,0,1,3,0,6,0,1
Active,okay,Spain,12-03-2013,Bachelor's Degree,4198,Together,6,1965,0,0,0,0,0,0.000253503,1,0,0,0,0,0,col,0,162,29672,1,0,1,8,3,4,9,0,1,3,0,6,0,1
Active,okay,Spain,16-01-2013,Bachelor's Degree,10814,Together,4,1947,0,0,0,0,0,0.000600787,1,0,0,0,0,0,col,0,163,70321,0,82,23,191,751,26,303,5,1,13,6,6,1,0
Active,okay,Spain,08-01-2013,Bachelor's Degree,944,Married,4,1962,0,0,0,0,0,0.000479982,1,0,0,0,0,0,col,0,164,56181,0,8,103,48,69,44,121,2,1,7,4,6,0,1
Active,okay,Spain,29-12-2012,Basic,8151,Married,8,1990,0,0,0,0,0,0.000207428,1,0,0,0,0,0,col,0,165,24279,0,20,36,108,21,62,16,1,1,3,4,6,0,0
Active,okay,Spain,12-12-2012,PhD,6184,Married,1,1969,0,0,0,0,0,0.000584905,1,0,0,0,0,0,col,0,166,68462,0,84,64,48,785,128,561,3,1,8,3,6,0,0
Active,okay,Spain,25-11-2012,PhD,3498,Married,6,1976,0,0,1,0,0,0.000473515,1,0,0,0.000446429,0,0,col,0,167,55424,0,10,61,107,184,53,462,5,4,9,7,6,1,1
Active,okay,Spain,21-09-2012,Bachelor's Degree,2870,Married,6,1973,0,0,0,0,0,0.000419435,1,0,0,0,0,0,col,0,168,49094,0,11,0,69,38,8,376,3,5,6,6,6,0,1
Active,okay,Spain,09-09-2012,2n Cycle,7342,Widow,5,1961,0,0,0,0,0,0.000505639,1,0,0,0,0,0,col,0,169,59184,0,259,142,66,113,151,341,6,3,12,6,6,0,1
Active,okay,Germany,05-09-2012,Bachelor's Degree,1911,Together,6,1987,0,0,0,0,0,0.000576088,1,0,0,0,0,0,col,0,170,67430,0,127,97,121,291,133,595,5,1,12,11,6,0,0
Active,okay,Spain,17-08-2012,Master,10862,Married,2,1960,0,0,0,0,0,0.000260765,1,0,0,0,0,0,col,0,171,30522,0,19,8,26,83,11,179,2,5,9,1,6,0,1
Active,okay,Spain,22-06-2014,2n Cycle,2546,Single,3,1977,0,0,0,0,0,0.000272350,1,0,0,0,0,0,col,0,172,31878,0,10,4,23,5,5,23,0,1,4,1,7,0,1
Active,okay,Spain,01-05-2014,Bachelor's Degree,3005,Single,1,1992,1,0,1,0,0,0.000713621,1,0.000446429,0,0.000446429,0,0,col,0,173,83528,0,134,117,147,678,44,530,10,1,8,4,7,1,0
Active,okay,Spain,03-01-2014,Bachelor's Degree,8318,Together,1,1979,0,0,0,0,1,0.000771478,1,0,0,0,0,0.000446429,col,0,174,90300,0,33,134,57,786,134,594,6,0,8,5,7,0,0
Active,okay,Saudi Arabia,16-12-2013,Master,2930,Single,5,1978,0,0,0,0,0,0.000581744,1,0,0,0,0,0,col,0,175,68092,0,78,60,48,207,36,852,6,2,10,2,7,0,0
Active,okay,Australia,11-10-2013,Master,8216,Married,5,1972,0,0,0,0,0,0.000459307,1,0,0,0,0,0,col,0,176,53761,1,13,0,71,76,7,158,4,6,3,4,7,0,1
Active,okay,Spain,13-08-2013,Bachelor's Degree,1212,Married,6,1973,0,0,1,0,0,0.000451481,1,0,0,0.000446429,0,0,col,0,177,52845,1,130,25,64,292,41,384,8,3,6,8,7,0,0
Active,okay,Spain,09-06-2013,Bachelor's Degree,2541,Married,8,1976,0,0,0,0,0,0.000205275,1,0,0,0,0,0,col,0,178,24027,1,11,7,5,11,0,14,0,2,3,2,7,0,0
Active,okay,India,07-05-2013,2n Cycle,10659,Together,7,1979,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,179,7500,1,3,8,21,11,8,2,2,4,2,3,7,0,0
Active,okay,Spain,29-10-2012,Bachelor's Degree,10905,Together,8,1955,0,0,0,0,0,0.000363834,1,0,0,0,0,0,col,0,180,42586,1,0,2,0,56,0,194,1,5,6,4,7,1,1
Active,okay,Spain,29-10-2012,Bachelor's Degree,8910,Together,8,1955,0,0,0,0,0,0.000363834,1,0,0,0,0,0,col,0,181,42586,1,0,2,0,56,0,194,1,5,6,4,7,1,1
Active,okay,Spain,02-10-2012,Basic,7349,Together,8,1973,0,0,0,0,0,8.305991071e-05,1,0,0,0,0,0,col,0,182,9722,1,6,17,42,16,16,6,1,4,3,3,7,1,0
Active,okay,Spain,12-09-2012,PhD,7872,Married,5,1975,1,0,1,0,1,0.000741883,1,0.000446429,0,0.000446429,0,0.000446429,col,0,183,86836,0,0,21,63,273,21,179,10,1,6,6,7,1,0
Active,okay,Canada,19-03-2014,Bachelor's Degree,4290,Married,7,1972,0,0,0,0,0,0.000260295,1,0,0,0,0,0,col,0,184,30467,1,2,3,5,8,5,1,0,1,2,1,8,0,0
Active,okay,Saudi Arabia,03-03-2014,PhD,7408,Married,7,1952,0,0,0,0,0,0.000466039,1,0,0,0,0,0,col,0,185,54549,0,0,2,9,6,0,216,1,2,4,5,8,0,1
Active,okay,Saudi Arabia,22-02-2014,Bachelor's Degree,9986,Together,7,1982,0,0,0,0,0,0.000166120,1,0,0,0,0,0,col,0,186,19444,1,3,0,10,23,2,16,1,3,2,4,8,1,0
Active,okay,Saudi Arabia,24-01-2014,Master,8235,Together,3,1956,0,0,0,0,0,0.000591595,1,0,0,0,0,0,col,0,187,69245,0,80,30,61,214,30,428,5,2,10,6,8,0,1
Active,okay,Spain,16-12-2013,PhD,10949,Divorced,3,1963,1,0,0,0,0,0.000623402,1,0.000446429,0,0,0,0,col,0,188,72968,0,145,37,55,592,37,1092,5,1,8,5,8,1,0
Active,okay,Spain,04-12-2013,Bachelor's Degree,7284,Married,8,1953,0,0,0,0,0,0.000415949,1,0,0,0,0,0,col,0,189,48686,1,2,0,1,7,0,10,0,1,2,1,8,0,2
Active,okay,Saudi Arabia,28-11-2013,Bachelor's Degree,9529,Married,2,1990,1,0,0,0,0,0.000629545,1,0.000446429,0,0,0,0,col,0,190,73687,0,218,153,181,503,13,559,9,1,9,3,8,1,0
Active,okay,Canada,05-11-2013,PhD,9930,Single,2,1944,0,0,0,0,0,0.000706684,1,0,0,0,0,0,col,0,191,82716,0,15,148,22,228,148,606,8,1,13,6,8,0,0
Active,okay,Germany,03-10-2013,2n Cycle,10270,Married,7,1981,0,0,0,0,0,0.000303491,1,0,0,0,0,0,col,0,192,35523,1,12,5,11,22,5,11,0,2,3,3,8,0,0
Active,okay,Saudi Arabia,09-08-2013,PhD,760,Divorced,6,1975,0,0,0,0,0,0.000517343,1,0,0,0,0,0,col,0,193,60554,1,110,7,15,76,15,588,4,2,9,8,8,0,0
Active,okay,Saudi Arabia,07-08-2013,Bachelor's Degree,5519,Together,5,1956,0,0,0,0,0,0.000547553,1,0,0,0,0,0,col,0,194,64090,0,76,58,135,161,51,316,9,1,4,6,8,1,1
Active,okay,Spain,17-07-2013,Bachelor's Degree,232,Single,3,1965,0,0,0,0,0,0.000525929,1,0,0,0,0,0,col,0,195,61559,0,32,83,34,88,14,279,2,1,10,4,8,0,1
Active,okay,Spain,09-07-2013,PhD,3009,Widow,6,1962,0,1,0,1,1,0.000612313,1,0,0.000446429,0,0.000446429,0.000446429,col,0,196,71670,0,0,16,160,128,0,1462,3,1,6,5,8,1,0
Active,okay,Australia,11-06-2013,PhD,6518,Widow,5,1951,0,0,0,0,0,0.000578224,1,0,0,0,0,0,col,0,197,67680,0,0,0,6,48,6,546,3,1,8,7,8,0,1
Active,okay,Spain,17-05-2013,Bachelor's Degree,10669,Married,3,1981,0,0,0,0,0,0.000464647,1,0,0,0,0,0,col,0,198,54386,0,62,21,25,64,21,277,2,2,10,3,8,0,1
Active,okay,Australia,23-03-2013,PhD,5682,Single,5,1953,0,0,0,0,0,0.000547707,1,0,0,0,0,0,col,0,199,64108,0,13,10,21,86,21,948,9,4,11,6,8,0,1
Active,okay,Spain,19-02-2013,PhD,1570,Together,4,1951,0,0,0,0,0,0.000595499,1,0,0,0,0,0,col,0,200,69702,0,50,9,57,240,19,664,7,2,10,7,8,0,1
Active,okay,Saudi Arabia,19-01-2013,Bachelor's Degree,1497,Single,5,1952,0,0,0,0,0,0.000409729,1,0,0,0,0,0,col,0,201,47958,0,15,11,22,88,3,268,3,2,5,6,8,0,1
Active,okay,Canada,10-01-2013,Bachelor's Degree,9723,Married,5,1960,0,0,0,1,0,0.000578532,1,0,0,0,0.000446429,0,col,0,202,67716,0,62,142,56,217,9,530,4,4,13,7,8,0,1
Active,okay,Spain,01-01-2013,Bachelor's Degree,7261,Together,8,1971,0,0,0,0,0,0.000295605,1,0,0,0,0,0,col,0,203,34600,1,8,33,15,60,3,199,2,5,5,5,8,1,1
Active,okay,Spain,01-01-2013,Bachelor's Degree,2452,Together,8,1971,0,0,0,0,0,0.000295605,1,0,0,0,0,0,col,0,204,34600,1,8,33,15,60,3,199,2,5,5,5,8,1,1
Active,okay,Spain,12-12-2012,Bachelor's Degree,5621,Married,9,1969,0,0,0,0,0,0.000416513,1,0,0,0,0,0,col,0,205,48752,1,71,57,0,100,15,73,1,5,5,6,8,1,1
Active,Complained,Saudi Arabia,12-11-2012,2n Cycle,10995,Married,8,1988,0,0,0,0,0,0.000134270,1,0,0,0,0,0,col,1,206,15716,1,8,5,26,30,7,16,0,3,4,3,8,0,0
Active,okay,Australia,29-10-2012,PhD,7373,Divorced,6,1952,0,0,0,0,0,0.000398213,1,0,0,0,0,0,col,0,207,46610,0,33,12,43,96,22,96,1,6,6,4,8,1,2
Active,okay,Germany,11-09-2012,Bachelor's Degree,5331,Married,2,1977,0,0,0,0,0,0.000640634,1,0,0,0,0,0,col,0,208,74985,0,247,51,86,898,0,587,6,1,7,3,8,0,0
Active,okay,Spain,28-05-2014,PhD,263,Single,8,1945,0,0,0,0,0,0.000389379,1,0,0,0,0,0,col,0,209,45576,0,2,19,25,29,14,56,1,1,3,3,9,1,0
Active,okay,Spain,28-05-2014,PhD,4619,Single,1,1945,0,0,0,0,0,0.000971686,1,0,0,0,0,0,col,0,210,113734,0,1,2,3,3,262,6,0,0,0,27,9,0,0
Active,okay,Saudi Arabia,18-05-2014,Bachelor's Degree,940,Single,3,1987,0,0,0,0,0,0.000487834,1,0,0,0,0,0,col,0,211,57100,1,15,11,17,99,11,158,2,2,7,3,9,0,0
Active,okay,India,18-05-2014,Bachelor's Degree,10084,Married,7,1972,0,0,0,0,0,0.000208752,1,0,0,0,0,0,col,0,212,24434,2,20,2,17,8,0,3,1,2,2,2,9,0,0
Active,okay,Spain,30-03-2014,PhD,6019,Married,6,1971,0,0,1,0,0,0.000317186,1,0,0,0.000446429,0,0,col,0,213,37126,1,4,3,7,9,4,45,2,1,2,1,9,1,0
Active,okay,Australia,29-03-2014,Bachelor's Degree,1463,Single,7,1958,0,0,0,0,0,0.000385824,1,0,0,0,0,0,col,0,214,45160,1,3,2,3,5,0,8,0,1,2,1,9,0,1
Active,okay,Spain,30-01-2014,Bachelor's Degree,6424,Together,4,1977,0,0,0,0,0,0.000283456,1,0,0,0,0,0,col,0,215,33178,1,11,6,16,2,2,12,0,1,3,1,9,0,0
Active,okay,Canada,26-01-2014,Master,8233,Widow,5,1950,0,0,0,1,0,0.000554183,1,0,0,0,0.000446429,0,col,0,216,64866,0,7,5,10,21,5,508,3,4,7,7,9,0,1
Active,okay,Canada,22-01-2014,Master,1515,Together,3,1975,0,0,0,0,0,0.000291983,1,0,0,0,0,0,col,0,217,34176,0,4,2,2,7,2,11,0,1,3,1,9,0,1
Active,okay,Spain,22-01-2014,Master,10855,Single,5,1968,0,0,0,0,0,0.000427295,1,0,0,0,0,0,col,0,218,50014,1,19,14,42,77,10,234,1,2,8,4,9,0,0
Active,okay,Australia,15-01-2014,Bachelor's Degree,10909,Married,1,1948,0,0,1,0,1,0.000788941,1,0,0,0.000446429,0,0.000446429,col,0,219,92344,0,51,24,119,694,19,992,10,0,5,5,9,0,0
Active,okay,Spain,13-12-2013,Master,3376,Divorced,4,1970,0,0,0,0,0,0.000472302,1,0,0,0,0,0,col,0,220,55282,1,8,6,19,73,4,125,1,1,6,3,9,0,0
Active,okay,Spain,05-11-2013,PhD,10232,Divorced,3,1963,0,0,0,0,0,0.000416914,1,0,0,0,0,0,col,0,221,48799,0,28,18,24,81,6,174,2,3,7,3,9,0,1
Active,okay,Spain,07-08-2013,PhD,5547,Married,3,1982,0,0,0,1,1,0.000719098,1,0,0,0,0.000446429,0.000446429,col,0,222,84169,0,0,19,0,403,19,1478,6,1,6,7,9,1,0
Active,okay,Saudi Arabia,07-08-2013,PhD,8362,Married,3,1982,0,0,0,1,1,0.000719098,1,0,0,0,0.000446429,0.000446429,col,0,223,84169,0,0,19,0,403,19,1478,6,1,6,7,9,1,0
Active,okay,Spain,04-08-2013,Master,3524,Single,9,1971,0,0,0,0,0,0.000339715,1,0,0,0,0,0,col,0,224,39763,1,4,1,16,60,6,80,1,2,2,5,9,1,0
Active,okay,Canada,01-05-2013,PhD,10095,Divorced,2,1975,0,0,0,0,0,0.000633629,1,0,0,0,0,0,col,0,225,74165,0,16,12,12,240,12,1001,4,1,10,5,9,0,0
Active,okay,Germany,24-04-2013,Bachelor's Degree,8897,Single,8,1965,0,0,0,0,0,0.000364978,1,0,0,0,0,0,col,0,226,42720,1,28,5,112,91,26,392,3,8,7,7,9,1,1
Active,okay,Spain,03-04-2013,Bachelor's Degree,466,Married,2,1944,0,0,0,0,0,0.000557677,1,0,0,0,0,0,col,0,227,65275,0,91,14,21,218,14,388,3,1,13,4,9,0,0
Active,okay,Spain,03-02-2013,Bachelor's Degree,11025,Married,8,1961,0,0,0,0,0,0.000311351,1,0,0,0,0,0,col,0,228,36443,1,4,0,20,46,3,65,1,4,3,3,9,0,1
Active,okay,Saudi Arabia,03-02-2013,Master,2387,Together,8,1952,0,0,0,0,0,0.000374000,1,0,0,0,0,0,col,0,229,43776,1,3,2,20,71,2,177,2,6,4,5,9,1,1
Active,okay,Germany,02-01-2013,Bachelor's Degree,1618,Together,8,1965,0,0,1,0,0,0.000478829,1,0,0,0.000446429,0,0,col,0,230,56046,0,0,0,51,64,0,577,1,2,8,10,9,1,0
Active,okay,Canada,16-11-2012,Bachelor's Degree,25,Married,4,1958,0,0,0,0,0,0.000556592,1,0,0,0,0,0,col,0,231,65148,0,33,35,153,422,12,460,6,2,7,6,9,0,1
Active,okay,Spain,03-08-2012,Bachelor's Degree,3277,Divorced,8,1955,0,0,0,0,0,0.000422314,1,0,0,0,0,0,col,0,232,49431,0,26,3,17,100,0,219,1,2,5,7,9,0,1
Active,okay,Spain,15-06-2014,PhD,8566,Together,7,1961,0,0,0,0,0,0.000278373,1,0,0,0,0,0,col,0,233,32583,1,0,0,1,3,0,5,0,1,2,1,10,0,1
Active,okay,Spain,18-04-2014,Master,2634,Single,6,1979,0,0,0,0,0,0.000142275,1,0,0,0,0,0,col,0,234,16653,1,15,7,7,31,4,5,1,3,3,2,10,1,0
Active,okay,Spain,18-04-2014,2n Cycle,8036,Together,4,1971,0,0,0,0,0,0.000229393,1,0,0,0,0,0,col,0,235,26850,1,7,1,9,13,2,31,1,4,4,2,10,0,1
Active,okay,Spain,01-04-2014,Bachelor's Degree,8159,Married,7,1968,0,0,0,0,0,0.000438171,1,0,0,0,0,0,col,0,236,51287,1,13,0,30,22,0,117,1,3,3,4,10,0,1
Active,okay,Spain,18-03-2014,2n Cycle,7628,Married,5,1973,0,0,0,0,0,0.000367798,1,0,0,0,0,0,col,0,237,43050,1,6,5,8,24,3,30,0,2,4,2,10,0,0
Active,okay,Canada,10-02-2014,Bachelor's Degree,9597,Married,4,1969,0,0,0,0,0,0.000627503,1,0,0,0,0,0,col,0,238,73448,0,23,106,130,189,41,236,2,1,9,7,10,0,0
Active,okay,USA,23-11-2013,Basic,1384,Married,8,1992,0,0,1,0,0,0.000147427,1,0,0,0.000446429,0,0,col,0,239,17256,1,8,4,22,14,8,6,1,2,2,2,10,0,0
Active,okay,Saudi Arabia,21-11-2013,Bachelor's Degree,10150,Single,2,1961,1,0,0,0,0,0.000738406,1,0.000446429,0,0,0,0,col,0,240,86429,0,29,28,37,873,18,464,4,0,7,7,10,1,0
Active,okay,Spain,16-10-2013,PhD,3885,Married,8,1983,0,0,1,0,0,0.000286797,1,0,0,0.000446429,0,0,col,0,241,33569,1,3,2,24,18,0,16,1,1,2,1,10,1,0
Active,okay,Canada,02-10-2013,2n Cycle,11003,Together,7,1980,0,0,0,0,0,0.000214698,1,0,0,0,0,0,col,0,242,25130,1,0,5,18,7,18,2,0,2,3,2,10,0,0
Active,okay,Canada,30-09-2013,Bachelor's Degree,8026,Married,5,1952,0,0,0,0,0,0.000538223,1,0,0,0,0,0,col,0,243,62998,0,65,58,58,73,89,120,4,5,5,5,10,0,1
Active,okay,Spain,20-08-2013,2n Cycle,577,Together,7,1976,0,0,0,0,0,0.000229880,1,0,0,0,0,0,col,0,244,26907,1,0,1,2,7,3,9,0,2,3,1,10,0,1
Active,okay,Australia,20-08-2013,2n Cycle,8702,Together,7,1976,0,0,0,0,0,0.000229880,1,0,0,0,0,0,col,0,245,26907,1,0,1,2,7,3,9,0,2,3,1,10,0,1
Active,okay,Spain,20-08-2013,PhD,5429,Married,6,1948,0,0,0,0,0,0.000389404,1,0,0,0,0,0,col,0,246,45579,0,2,1,1,33,1,145,1,1,4,4,10,0,1
Active,okay,Canada,01-08-2013,Bachelor's Degree,977,Together,6,1957,0,0,0,0,0,0.000404278,1,0,0,0,0,0,col,0,247,47320,0,50,19,19,111,15,200,1,6,8,5,10,0,1
Active,okay,Saudi Arabia,21-07-2013,PhD,2793,Divorced,5,1976,0,0,0,0,0,0.000599574,1,0,0,0,0,0,col,0,248,70179,0,69,88,133,168,44,532,3,3,13,7,10,0,1
Active,okay,USA,21-07-2013,PhD,1071,Divorced,5,1976,0,0,0,0,0,0.000599574,1,0,0,0,0,0,col,0,249,70179,0,69,88,133,168,44,532,3,3,13,7,10,0,1
Active,okay,Canada,08-07-2013,Master,5074,Married,7,1986,0,0,0,0,0,0.000239833,1,0,0,0,0,0,col,0,250,28072,1,2,0,5,10,0,30,0,1,3,1,10,0,0
Active,okay,India,18-06-2013,Bachelor's Degree,2632,Married,6,1954,0,0,1,0,0,0.000431455,1,0,0,0.000446429,0,0,col,0,251,50501,1,13,0,152,38,0,297,4,7,4,5,10,1,1
Active,okay,Saudi Arabia,24-03-2013,Bachelor's Degree,6404,Together,5,1969,0,0,0,0,0,0.000503357,1,0,0,0,0,0,col,0,252,58917,1,0,7,28,89,7,151,1,5,6,4,10,0,2
Active,okay,Canada,19-02-2013,Bachelor's Degree,10240,Together,4,1949,0,0,0,1,1,0.000592680,1,0,0,0,0.000446429,0.000446429,col,0,253,69372,0,34,26,42,269,13,997,4,1,6,10,10,1,0
Active,okay,Spain,10-01-2013,Master,2521,Married,7,1971,0,0,1,0,0,0.000300543,1,0,0,0.000446429,0,0,col,0,254,35178,1,2,1,18,13,2,23,1,1,2,1,10,1,0
Active,okay,Australia,10-01-2013,Master,4301,Married,7,1971,0,0,1,0,0,0.000300543,1,0,0,0.000446429,0,0,col,0,255,35178,1,2,1,18,13,2,23,1,1,2,1,10,1,0
Active,okay,Spain,06-12-2012,Bachelor's Degree,7381,Divorced,4,1968,1,0,0,1,1,0.000646683,1,0.000446429,0,0,0.000446429,0.000446429,col,0,256,75693,0,72,153,30,293,97,797,4,1,6,11,10,1,0
Active,okay,USA,09-11-2012,Bachelor's Degree,2407,Married,4,1982,0,0,0,0,1,0.000590433,1,0,0,0,0,0.000446429,col,0,257,69109,0,124,25,95,459,29,823,6,1,7,6,10,1,0
Active,okay,Spain,09-11-2012,Bachelor's Degree,9064,Married,4,1982,0,0,0,0,1,0.000590433,1,0,0,0,0,0.000446429,col,0,258,69109,0,124,25,95,459,29,823,6,1,7,6,10,1,0
Active,okay,Spain,14-02-2014,Bachelor's Degree,5067,Together,5,1994,1,1,0,1,1,0.000684625,1,0.000446429,0.000446429,0,0.000446429,0.000446429,col,0,259,80134,0,52,26,26,282,26,966,7,1,11,2,11,0,0
Active,okay,Australia,07-02-2014,Bachelor's Degree,10281,Divorced,4,1970,0,0,0,0,0,0.000552876,1,0,0,0,0,0,col,0,260,64713,1,13,60,54,241,54,180,5,2,7,5,11,1,0
Active,okay,Spain,07-12-2013,Bachelor's Degree,11191,Divorced,6,1986,0,0,0,0,0,0.000353795,1,0,0,0,0,0,col,0,261,41411,0,11,32,18,38,3,37,1,1,4,2,11,0,0
Active,okay,USA,15-11-2013,Bachelor's Degree,1994,Married,7,1983,0,0,0,0,0,0.000450413,1,0,0,0,0,0,col,0,262,52720,1,0,5,1,6,2,5,0,1,2,1,11,0,0
Active,okay,Spain,22-10-2013,PhD,2552,Single,7,1955,0,0,0,1,0,0.000474344,1,0,0,0,0.000446429,0,col,0,263,55521,1,0,0,4,26,0,416,3,9,6,6,11,1,2
Active,okay,Spain,16-10-2013,Master,6720,Together,7,1968,0,0,0,1,0,0.000374163,1,0,0,0,0.000446429,0,col,0,264,43795,0,4,11,107,53,3,314,3,3,4,7,11,1,1
